time,open,high,low,close,volume
2026-06-16T13:55:00Z,754.95,755.05,754,754.09,399700
2026-06-16T14:00:00Z,754.11,754.74,754.06,754.66,383853
2026-06-16T14:05:00Z,754.68,755.29,754.19,755.07,453161
2026-06-16T14:10:00Z,755.1,755.2,754.6,754.84,268433
2026-06-16T14:15:00Z,754.84,755.04,753.86,753.98,357856
2026-06-16T14:20:00Z,753.99,754.34,753.14,753.55,600980
2026-06-16T14:25:00Z,753.56,753.94,753.06,753.06,424183
2026-06-16T14:30:00Z,753.07,753.07,752.27,752.54,649520
2026-06-16T14:35:00Z,752.53,753.61,752.48,753.6,416146
2026-06-16T14:40:00Z,753.6,753.96,753.27,753.27,369698
2026-06-16T14:45:00Z,753.27,753.43,752.99,753.11,323988
2026-06-16T14:50:00Z,753.11,753.7,753.08,753.2,296472
2026-06-16T14:55:00Z,753.21,753.36,752.47,752.93,423499
2026-06-16T15:00:00Z,752.94,753.41,752.82,753.31,185681
2026-06-16T15:05:00Z,753.33,753.59,752.99,753.42,277756
2026-06-16T15:10:00Z,753.4,753.74,753.1,753.43,212526
2026-06-16T15:15:00Z,753.42,753.67,753,753.03,185120
2026-06-16T15:20:00Z,753.02,753.26,752.6,752.91,388195
2026-06-16T15:25:00Z,752.9,753.1,752.29,752.65,538125
2026-06-16T15:30:00Z,752.66,753.27,752.63,753.17,267407
2026-06-16T15:35:00Z,753.19,753.42,752.63,752.82,344565
2026-06-16T15:40:00Z,752.85,752.97,752.39,752.51,281650
2026-06-16T15:45:00Z,752.48,752.64,751.71,752.23,688278
2026-06-16T15:50:00Z,752.22,753.24,752.03,753.19,517263
2026-06-16T15:55:00Z,753.18,753.43,752.71,752.75,364115
2026-06-16T16:00:00Z,752.74,753.62,752.72,753.32,289061
2026-06-16T16:05:00Z,753.33,753.67,753.25,753.5,228865
2026-06-16T16:10:00Z,753.5,753.97,753.36,753.65,270464
2026-06-16T16:15:00Z,753.65,753.83,753.3,753.6,243345
2026-06-16T16:20:00Z,753.62,753.9,753.38,753.52,197000
2026-06-16T16:25:00Z,753.51,753.61,753.14,753.36,158808
2026-06-16T16:30:00Z,753.35,753.42,752.46,752.49,240961
2026-06-16T16:35:00Z,752.46,752.84,752.4,752.73,272673
2026-06-16T16:40:00Z,752.74,753.21,752.55,753.04,269809
2026-06-16T16:45:00Z,753.03,753.2,752.71,752.74,209094
2026-06-16T16:50:00Z,752.78,753.07,752.43,752.59,256572
2026-06-16T16:55:00Z,752.58,752.77,752.33,752.73,290308
2026-06-16T17:00:00Z,752.72,752.74,752.27,752.45,173720
2026-06-16T17:05:00Z,752.47,752.48,752.2,752.45,140473
2026-06-16T17:10:00Z,752.45,752.8,752.38,752.59,158336
2026-06-16T17:15:00Z,752.6,752.71,752.08,752.12,161914
2026-06-16T17:20:00Z,752.12,752.37,751.89,752.35,196490
2026-06-16T17:25:00Z,752.35,752.43,752.07,752.19,144435
2026-06-16T17:30:00Z,752.18,752.27,751.91,752.07,189304
2026-06-16T17:35:00Z,752.05,752.17,751.45,751.67,297269
2026-06-16T17:40:00Z,751.69,752.14,751.51,751.94,188749
2026-06-16T17:45:00Z,751.91,752.12,751.68,752.11,126180
2026-06-16T17:50:00Z,752.11,752.54,751.98,752.51,298105
2026-06-16T17:55:00Z,752.5,752.68,752.07,752.12,302060
2026-06-16T18:00:00Z,752.11,752.29,751.96,752.15,352700
2026-06-16T18:05:00Z,752.14,752.22,751.91,751.96,286380
2026-06-16T18:10:00Z,751.96,752.2,751.94,752.02,170701
2026-06-16T18:15:00Z,752.02,752.14,751.72,751.95,244988
2026-06-16T18:20:00Z,751.95,752.19,751.85,752.04,152036
2026-06-16T18:25:00Z,752.03,752.35,752.01,752.13,189398
2026-06-16T18:30:00Z,752.14,752.23,751.76,751.85,224569
2026-06-16T18:35:00Z,751.86,752.22,751.73,752.06,324531
2026-06-16T18:40:00Z,752.06,752.18,751.93,752.12,221142
2026-06-16T18:45:00Z,752.11,752.25,751.8,751.81,229798
2026-06-16T18:50:00Z,751.81,751.97,751.73,751.84,190356
2026-06-16T18:55:00Z,751.83,752,751.63,751.78,271238
2026-06-16T19:00:00Z,751.76,751.86,751.36,751.73,370464
2026-06-16T19:05:00Z,751.74,751.74,751.34,751.35,371662
2026-06-16T19:10:00Z,751.35,751.49,750.86,750.99,653689
2026-06-16T19:15:00Z,750.98,751.04,750.08,751.02,991404
2026-06-16T19:20:00Z,751.01,751.49,750.89,751.42,772659
2026-06-16T19:25:00Z,751.42,751.62,751.01,751.22,669853
2026-06-16T19:30:00Z,751.22,751.32,750.66,750.67,683911
2026-06-16T19:35:00Z,750.7,751.08,750.4,750.45,764118
2026-06-16T19:40:00Z,750.45,751.02,750.34,750.99,621567
2026-06-16T19:45:00Z,750.98,751.04,750.55,750.8,862188
2026-06-16T19:50:00Z,750.82,751.26,750.5,751.09,2168292
2026-06-16T19:55:00Z,751.08,751.19,749.88,750.39,4160060
2026-06-17T13:30:00Z,751.29,751.32,750.22,750.71,653672
2026-06-17T13:35:00Z,750.7,751.05,750.28,750.4,486738
2026-06-17T13:40:00Z,750.39,751.54,750.14,751.53,479238
2026-06-17T13:45:00Z,751.54,751.77,751.14,751.14,552508
2026-06-17T13:50:00Z,751.16,751.54,750.9,751.36,594461
2026-06-17T13:55:00Z,751.35,751.39,749.86,749.88,547768
2026-06-17T14:00:00Z,749.87,750.67,749.61,750.45,487427
2026-06-17T14:05:00Z,750.45,751.06,749.97,750.67,350974
2026-06-17T14:10:00Z,750.69,751.26,750.31,751.23,354825
2026-06-17T14:15:00Z,751.22,751.57,751.09,751.32,383586
2026-06-17T14:20:00Z,751.32,752.15,751.15,752.12,386347
2026-06-17T14:25:00Z,752.11,752.11,751.47,751.69,229845
2026-06-17T14:30:00Z,751.69,751.73,750.38,750.75,550517
2026-06-17T14:35:00Z,750.75,750.83,750,750.04,447243
2026-06-17T14:40:00Z,750.04,750.35,749.19,750.2,469638
2026-06-17T14:45:00Z,750.19,750.63,747.85,749.41,1145654
2026-06-17T14:50:00Z,749.4,750.23,749.08,750.07,381877
2026-06-17T14:55:00Z,750.04,750.05,748.97,749.06,364287
2026-06-17T15:00:00Z,749.06,749.53,748.94,749.24,304854
2026-06-17T15:05:00Z,749.25,749.49,748.59,748.74,449020
2026-06-17T15:10:00Z,748.75,749.76,748.74,749.63,211274
2026-06-17T15:15:00Z,749.62,750.24,749.37,749.8,489029
2026-06-17T15:20:00Z,749.8,750.1,749.63,749.86,440844
2026-06-17T15:25:00Z,749.86,750.03,749.57,750,184064
2026-06-17T15:30:00Z,750.01,750.73,749.76,750.54,319592
2026-06-17T15:35:00Z,750.54,750.79,750.3,750.72,216764
2026-06-17T15:40:00Z,750.71,750.78,750.17,750.35,191963
2026-06-17T15:45:00Z,750.36,750.72,750.29,750.67,164909
2026-06-17T15:50:00Z,750.69,750.86,750.31,750.43,161706
2026-06-17T15:55:00Z,750.41,750.79,750.32,750.62,159955
2026-06-17T16:00:00Z,750.63,750.94,750.63,750.73,221739
2026-06-17T16:05:00Z,750.71,750.8,750.51,750.63,142240
2026-06-17T16:10:00Z,750.62,750.65,750.3,750.62,223120
2026-06-17T16:15:00Z,750.62,750.94,750.43,750.93,155822
2026-06-17T16:20:00Z,750.91,751.03,750.72,750.96,206835
2026-06-17T16:25:00Z,750.96,751.03,750.74,750.76,155103
2026-06-17T16:30:00Z,750.76,750.87,750.32,750.35,201919
2026-06-17T16:35:00Z,750.36,750.59,750.18,750.53,142796
2026-06-17T16:40:00Z,750.52,750.53,749.97,750.23,136309
2026-06-17T16:45:00Z,750.23,750.23,749.91,750.05,214349
2026-06-17T16:50:00Z,750.02,750.26,749.93,749.99,170644
2026-06-17T16:55:00Z,749.99,750.25,749.91,750.01,155006
2026-06-17T17:00:00Z,749.99,750,749.34,749.49,257156
2026-06-17T17:05:00Z,749.49,749.68,748.42,749.44,439953
2026-06-17T17:10:00Z,749.44,749.68,749.28,749.34,229140
2026-06-17T17:15:00Z,749.33,749.44,749.03,749.43,263712
2026-06-17T17:20:00Z,749.43,749.7,749.13,749.4,187936
2026-06-17T17:25:00Z,749.42,749.8,749.27,749.66,199960
2026-06-17T17:30:00Z,749.66,749.67,749.09,749.21,190756
2026-06-17T17:35:00Z,749.22,749.78,749.15,749.62,213155
2026-06-17T17:40:00Z,749.64,749.65,749.25,749.32,208109
2026-06-17T17:45:00Z,749.32,749.71,749.23,749.65,182391
2026-06-17T17:50:00Z,749.66,750.61,749.58,750.4,306117
2026-06-17T17:55:00Z,750.4,750.91,750.16,750.87,241309
2026-06-17T18:00:00Z,750.82,750.87,745.01,745.15,2576249
2026-06-17T18:05:00Z,745.21,746.93,743.46,746.69,1951491
2026-06-17T18:10:00Z,746.7,747.21,746,746.61,781700
2026-06-17T18:15:00Z,746.62,748,746.6,747.65,724367
2026-06-17T18:20:00Z,747.64,747.77,745.97,746.19,529592
2026-06-17T18:25:00Z,746.17,746.52,745.35,746.23,600970
2026-06-17T18:30:00Z,746.21,748.26,745.59,745.73,1336226
2026-06-17T18:35:00Z,745.73,748.84,745.71,748.04,1113424
2026-06-17T18:40:00Z,748.02,750.34,747.69,749.92,1204567
2026-06-17T18:45:00Z,749.92,749.96,748.57,748.8,819328
2026-06-17T18:50:00Z,748.82,749.32,748.16,748.35,594511
2026-06-17T18:55:00Z,748.31,748.34,745.11,746,1338247
2026-06-17T19:00:00Z,745.98,747.13,745.64,746.05,995279
2026-06-17T19:05:00Z,746.1,746.79,745.55,745.73,769070
2026-06-17T19:10:00Z,745.77,747.03,744.38,746.61,1309867
2026-06-17T19:15:00Z,746.62,747.39,744.05,744.12,986288
2026-06-17T19:20:00Z,744.1,744.16,741.79,741.83,1798356
2026-06-17T19:25:00Z,741.84,743.4,741.78,742.06,1315533
2026-06-17T19:30:00Z,742.06,742.36,740.79,740.9,1570613
2026-06-17T19:35:00Z,740.9,741.97,739.22,739.53,1780099
2026-06-17T19:40:00Z,739.52,740.49,739.31,739.95,1792897
2026-06-17T19:45:00Z,739.96,741.71,739.83,740.82,1601866
2026-06-17T19:50:00Z,740.82,741.32,739.47,740,2968023
2026-06-17T19:55:00Z,739.94,741.63,739.85,741.02,3757698
2026-06-18T13:30:00Z,747.8,748.2,745.87,745.89,1615067
2026-06-18T13:35:00Z,745.92,746.04,744.35,744.58,976836
2026-06-18T13:40:00Z,744.59,745.11,743.93,744.03,658680
2026-06-18T13:45:00Z,744.12,745.27,743.86,745.2,672187
2026-06-18T13:50:00Z,745.2,745.77,744.6,744.65,705590
2026-06-18T13:55:00Z,744.65,745.08,743.96,744.75,641436
2026-06-18T14:00:00Z,744.81,745.36,744.43,744.93,684382
2026-06-18T14:05:00Z,744.92,746.13,744.68,745.81,638055
2026-06-18T14:10:00Z,745.79,745.86,744.54,744.86,523095
2026-06-18T14:15:00Z,744.83,746.44,744.25,746.16,656362
2026-06-18T14:20:00Z,746.14,746.9,745.56,746.44,822518
2026-06-18T14:25:00Z,746.44,746.63,745.13,745.37,385946
2026-06-18T14:30:00Z,745.33,745.84,744.43,745.82,514857
2026-06-18T14:35:00Z,745.82,746.63,745.43,746.5,565788
2026-06-18T14:40:00Z,746.53,746.72,745.85,746.14,290145
2026-06-18T14:45:00Z,746.13,747.31,746.12,747.09,284202
2026-06-18T14:50:00Z,747.09,747.1,746.27,746.65,340181
2026-06-18T14:55:00Z,746.65,747.25,746.56,746.84,285510
2026-06-18T15:00:00Z,746.86,746.95,745.96,746.48,579094
2026-06-18T15:05:00Z,746.48,746.67,746.18,746.39,340484
2026-06-18T15:10:00Z,746.38,747.07,746.12,746.13,314437
2026-06-18T15:15:00Z,746.13,746.36,745.57,745.69,304090
2026-06-18T15:20:00Z,745.69,746.1,745.35,745.55,240925
2026-06-18T15:25:00Z,745.58,746.13,745.15,745.38,281164
2026-06-18T15:30:00Z,745.38,745.82,745.03,745.55,275470
2026-06-18T15:35:00Z,745.55,745.59,744.33,744.91,332351
2026-06-18T15:40:00Z,744.9,745.38,744.57,744.84,366419
2026-06-18T15:45:00Z,744.84,745.36,744.36,745.22,360012
2026-06-18T15:50:00Z,745.2,746.4,745.19,746.03,480945
2026-06-18T15:55:00Z,746.04,746.53,746.04,746.25,382212
2026-06-18T16:00:00Z,746.26,746.57,745.85,745.95,282533
2026-06-18T16:05:00Z,745.95,746.45,745.75,746.09,330914
2026-06-18T16:10:00Z,746.08,746.35,745.89,746.19,204702
2026-06-18T16:15:00Z,746.19,746.42,745.93,746.17,222467
2026-06-18T16:20:00Z,746.19,746.88,746.16,746.42,268929
2026-06-18T16:25:00Z,746.41,746.73,746.32,746.65,175838
2026-06-18T16:30:00Z,746.65,746.67,746.31,746.55,228859
2026-06-18T16:35:00Z,746.55,747.25,746.34,747.15,272398
2026-06-18T16:40:00Z,747.19,747.25,746.92,746.96,183906
2026-06-18T16:45:00Z,746.99,747.07,746.79,746.89,187328
2026-06-18T16:50:00Z,746.91,746.93,746.3,746.44,178223
2026-06-18T16:55:00Z,746.45,746.68,746.21,746.64,223578
2026-06-18T17:00:00Z,746.66,747.24,746.42,747.22,313309
2026-06-18T17:05:00Z,747.21,747.67,747.16,747.47,475809
2026-06-18T17:10:00Z,747.45,747.79,747.37,747.59,264120
2026-06-18T17:15:00Z,747.57,748.13,747.5,747.99,301654
2026-06-18T17:20:00Z,747.99,748.11,747.51,747.51,301681
2026-06-18T17:25:00Z,747.53,747.65,747.38,747.55,329447
2026-06-18T17:30:00Z,747.57,747.96,747.55,747.78,273072
2026-06-18T17:35:00Z,747.77,747.78,747.27,747.33,167434
2026-06-18T17:40:00Z,747.34,747.5,747.25,747.34,217591
2026-06-18T17:45:00Z,747.34,747.47,747.12,747.26,102446
2026-06-18T17:50:00Z,747.29,747.55,747.16,747.25,172746
2026-06-18T17:55:00Z,747.24,747.25,746.98,747.01,209078
2026-06-18T18:00:00Z,747.02,747.08,746.51,746.64,276862
2026-06-18T18:05:00Z,746.64,746.86,746.54,746.63,160002
2026-06-18T18:10:00Z,746.63,747,746.59,746.66,188700
2026-06-18T18:15:00Z,746.67,746.83,746.42,746.62,316392
2026-06-18T18:20:00Z,746.62,746.91,746.5,746.7,416481
2026-06-18T18:25:00Z,746.7,746.84,746.44,746.5,299363
2026-06-18T18:30:00Z,746.51,746.58,746.32,746.39,367750
2026-06-18T18:35:00Z,746.38,746.44,746.16,746.24,247677
2026-06-18T18:40:00Z,746.22,746.52,746.16,746.5,125124
2026-06-18T18:45:00Z,746.5,746.83,746.45,746.8,195454
2026-06-18T18:50:00Z,746.8,746.97,746.57,746.68,225886
2026-06-18T18:55:00Z,746.69,746.79,746.3,746.38,203937
2026-06-18T19:00:00Z,746.39,746.46,745.87,745.99,316106
2026-06-18T19:05:00Z,745.99,746.07,745.86,745.92,219461
2026-06-18T19:10:00Z,745.9,745.91,745.2,745.52,527987
2026-06-18T19:15:00Z,745.53,745.92,745.28,745.89,416501
2026-06-18T19:20:00Z,745.89,746.2,745.82,745.88,465134
2026-06-18T19:25:00Z,745.88,746.23,745.86,746.01,299636
2026-06-18T19:30:00Z,746.01,746.22,745.61,746.19,357710
2026-06-18T19:35:00Z,746.2,746.97,746.19,746.97,365027
2026-06-18T19:40:00Z,746.94,747.35,746.87,747.3,575214
2026-06-18T19:45:00Z,747.3,747.46,746.86,747,866665
2026-06-18T19:50:00Z,747,747.88,746.74,747.44,2074125
2026-06-18T19:55:00Z,747.42,748.23,746.56,746.56,4510290
2026-06-22T13:30:00Z,747.64,749.32,747.52,748.11,1176411
2026-06-22T13:35:00Z,748.1,749.8,748,749.77,563669
2026-06-22T13:40:00Z,749.8,749.9,747.94,748.23,659035
2026-06-22T13:45:00Z,748.21,749.85,748.01,749.5,494052
2026-06-22T13:50:00Z,749.52,749.59,748.99,749.08,379197
2026-06-22T13:55:00Z,749.06,749.94,748.74,749.91,283267
2026-06-22T14:00:00Z,749.91,750,749.43,749.62,317926
2026-06-22T14:05:00Z,749.64,749.97,749.36,749.94,296958
2026-06-22T14:10:00Z,749.93,750.18,749.2,749.28,345307
2026-06-22T14:15:00Z,749.28,749.35,748.26,748.46,349717
2026-06-22T14:20:00Z,748.46,748.51,747.32,747.51,501198
2026-06-22T14:25:00Z,747.49,747.81,746.44,746.51,536078
2026-06-22T14:30:00Z,746.51,746.61,745.05,745.47,623944
2026-06-22T14:35:00Z,745.46,746.01,745.02,745.5,393121
2026-06-22T14:40:00Z,745.5,745.79,744.44,744.53,406392
2026-06-22T14:45:00Z,744.54,745.32,744.49,744.8,365669
2026-06-22T14:50:00Z,744.8,745.06,743.62,743.85,362300
2026-06-22T14:55:00Z,743.84,744.88,743.15,744.72,742816
2026-06-22T15:00:00Z,744.69,745.43,744.54,745.05,337658
2026-06-22T15:05:00Z,745.07,745.07,744.04,744.3,334286
2026-06-22T15:10:00Z,744.29,744.84,744.09,744.47,214033
2026-06-22T15:15:00Z,744.46,744.95,743.99,744.19,311142
2026-06-22T15:20:00Z,744.2,744.96,743.87,744.83,281819
2026-06-22T15:25:00Z,744.82,745.1,744.16,744.39,312687
2026-06-22T15:30:00Z,744.38,745.05,744.18,744.6,344965
2026-06-22T15:35:00Z,744.64,745.21,744.5,745.18,315300
2026-06-22T15:40:00Z,745.22,746.17,745.22,745.89,414982
2026-06-22T15:45:00Z,745.88,746.28,744.28,744.41,377800
2026-06-22T15:50:00Z,744.43,744.96,744.34,744.57,202916
2026-06-22T15:55:00Z,744.54,745.1,744.44,744.61,217996
2026-06-22T16:00:00Z,744.62,744.79,743.59,743.75,421215
2026-06-22T16:05:00Z,743.74,744.31,743.62,744.2,331959
2026-06-22T16:10:00Z,744.18,744.98,744.14,744.95,276358
2026-06-22T16:15:00Z,744.94,745.05,744.46,744.96,276016
2026-06-22T16:20:00Z,744.96,745.36,744.37,744.5,281404
2026-06-22T16:25:00Z,744.51,744.9,744.33,744.79,228594
2026-06-22T16:30:00Z,744.79,744.87,744.26,744.34,208669
2026-06-22T16:35:00Z,744.34,744.51,744.08,744.4,213773
2026-06-22T16:40:00Z,744.41,744.56,744.04,744.37,210999
2026-06-22T16:45:00Z,744.36,744.97,744.16,744.97,245034
2026-06-22T16:50:00Z,744.96,745.22,744.86,745.08,264806
2026-06-22T16:55:00Z,745.08,745.31,744.66,744.95,319883
2026-06-22T17:00:00Z,744.96,745.03,744.62,744.85,134272
2026-06-22T17:05:00Z,744.84,744.84,743.96,744.2,224158
2026-06-22T17:10:00Z,744.2,744.59,744.16,744.59,192707
2026-06-22T17:15:00Z,744.6,745.08,744.58,745.05,199575
2026-06-22T17:20:00Z,745.04,745.26,744.7,744.89,148610
2026-06-22T17:25:00Z,744.9,745.01,744.69,744.7,101007
2026-06-22T17:30:00Z,744.73,744.84,744.31,744.5,167916
2026-06-22T17:35:00Z,744.49,744.5,743.98,744.47,194655
2026-06-22T17:40:00Z,744.46,744.58,744.25,744.36,106109
2026-06-22T17:45:00Z,744.36,744.85,744.25,744.8,179165
2026-06-22T17:50:00Z,744.78,745.34,744.68,745.23,210077
2026-06-22T17:55:00Z,745.22,745.23,744.69,744.69,177282
2026-06-22T18:00:00Z,744.71,744.86,744.28,744.51,271329
2026-06-22T18:05:00Z,744.5,744.93,744.48,744.93,289492
2026-06-22T18:10:00Z,744.93,745.06,744.69,744.97,175419
2026-06-22T18:15:00Z,744.98,745.34,744.98,745.23,197811
2026-06-22T18:20:00Z,745.23,745.74,745.19,745.41,356312
2026-06-22T18:25:00Z,745.39,745.46,744.92,745.13,266477
2026-06-22T18:30:00Z,745.13,745.54,744.91,745.03,308073
2026-06-22T18:35:00Z,745.02,745.21,744.89,744.93,208254
2026-06-22T18:40:00Z,744.93,745.01,744.49,744.5,266945
2026-06-22T18:45:00Z,744.51,744.83,744.4,744.77,276442
2026-06-22T18:50:00Z,744.77,744.85,743.73,744.07,474884
2026-06-22T18:55:00Z,744.06,744.06,743.6,743.73,390759
2026-06-22T19:00:00Z,743.73,744.37,743.69,744.11,437640
2026-06-22T19:05:00Z,744.1,744.14,743.28,743.67,430444
2026-06-22T19:10:00Z,743.68,744.08,743.53,743.91,409348
2026-06-22T19:15:00Z,743.92,744.18,743.76,744.14,402571
2026-06-22T19:20:00Z,744.12,744.19,743.63,743.71,318904
2026-06-22T19:25:00Z,743.72,743.81,743.4,743.41,558116
2026-06-22T19:30:00Z,743.41,743.98,743.4,743.69,521905
2026-06-22T19:35:00Z,743.71,743.75,743.44,743.56,335797
2026-06-22T19:40:00Z,743.55,743.66,743.13,743.23,610649
2026-06-22T19:45:00Z,743.24,743.8,743.19,743.77,999752
2026-06-22T19:50:00Z,743.77,744.79,743.6,744.67,1864069
2026-06-22T19:55:00Z,744.66,744.87,743.96,743.99,3171835
2026-06-23T13:30:00Z,733.74,734.23,732.3,733.91,2113043
2026-06-23T13:35:00Z,733.9,734.56,732.41,734.38,1107901
2026-06-23T13:40:00Z,734.39,735.39,733.8,734.9,856025
2026-06-23T13:45:00Z,734.89,736.95,734.54,736.4,768429
2026-06-23T13:50:00Z,736.41,737.14,736.36,736.6,767911
2026-06-23T13:55:00Z,736.59,737.23,736.08,737.17,556196
2026-06-23T14:00:00Z,737.13,738.35,737,738.02,824925
2026-06-23T14:05:00Z,738.02,738.56,737.63,738.38,626402
2026-06-23T14:10:00Z,738.41,739.03,738.16,738.9,578574
2026-06-23T14:15:00Z,738.89,739.24,738.53,739.14,380210
2026-06-23T14:20:00Z,739.15,739.63,738.51,738.84,521581
2026-06-23T14:25:00Z,738.84,739.01,738.13,738.9,410164
2026-06-23T14:30:00Z,738.9,739.11,737.78,738.16,476922
2026-06-23T14:35:00Z,738.15,738.8,737.57,737.6,313914
2026-06-23T14:40:00Z,737.64,738.16,737.2,737.4,368409
2026-06-23T14:45:00Z,737.4,737.59,736.71,737.33,423366
2026-06-23T14:50:00Z,737.33,737.96,736.79,737.18,351110
2026-06-23T14:55:00Z,737.16,737.32,736.5,737.03,332699
2026-06-23T15:00:00Z,737.07,737.43,736.44,736.56,274720
2026-06-23T15:05:00Z,736.55,736.7,735.28,735.96,434605
2026-06-23T15:10:00Z,735.99,736.24,735.68,736.12,299167
2026-06-23T15:15:00Z,736.1,736.24,735.16,735.23,231183
2026-06-23T15:20:00Z,735.24,735.53,734.59,734.62,305860
2026-06-23T15:25:00Z,734.62,734.89,734.26,734.59,434230
2026-06-23T15:30:00Z,734.6,735.26,734.43,734.97,324363
2026-06-23T15:35:00Z,734.98,735.51,734.27,734.5,426792
2026-06-23T15:40:00Z,734.5,735.17,734.21,735,269858
2026-06-23T15:45:00Z,735,735.51,734.78,735.09,287730
2026-06-23T15:50:00Z,735.09,736.22,734.91,735.87,412846
2026-06-23T15:55:00Z,735.87,736.15,735.33,735.97,225854
2026-06-23T16:00:00Z,735.98,736.74,735.86,736.67,253205
2026-06-23T16:05:00Z,736.67,737.33,736.5,737.18,376960
2026-06-23T16:10:00Z,737.18,737.67,737.16,737.48,231177
2026-06-23T16:15:00Z,737.48,737.62,736.93,737.06,321192
2026-06-23T16:20:00Z,737.03,737.45,736.6,737.33,240425
