time,open,high,low,close,volume
2026-06-30T17:35:00Z,746.57,746.62,746.55,746.57,30666
2026-06-30T17:36:00Z,746.57,746.57,746.37,746.4,37248
2026-06-30T17:37:00Z,746.38,746.39,746.33,746.33,59464
2026-06-30T17:38:00Z,746.33,746.38,746.18,746.28,65796
2026-06-30T17:39:00Z,746.29,746.35,746.15,746.2,41796
2026-06-30T17:40:00Z,746.2,746.38,746.18,746.26,43757
2026-06-30T17:41:00Z,746.25,746.36,746.23,746.36,24216
2026-06-30T17:42:00Z,746.35,746.62,746.35,746.57,117529
2026-06-30T17:43:00Z,746.54,746.56,746.43,746.5,64609
2026-06-30T17:44:00Z,746.51,746.63,746.45,746.61,34302
2026-06-30T17:45:00Z,746.61,746.66,746.44,746.44,36548
2026-06-30T17:46:00Z,746.47,746.54,746.42,746.5,35520
2026-06-30T17:47:00Z,746.49,746.49,746.32,746.33,44873
2026-06-30T17:48:00Z,746.32,746.44,746.32,746.44,32361
2026-06-30T17:49:00Z,746.45,746.45,746.33,746.37,34561
2026-06-30T17:50:00Z,746.38,746.4,746.3,746.35,34427
2026-06-30T17:51:00Z,746.34,746.56,746.32,746.47,46405
2026-06-30T17:52:00Z,746.45,746.5,746.36,746.47,28631
2026-06-30T17:53:00Z,746.46,746.6,746.43,746.54,26043
2026-06-30T17:54:00Z,746.53,746.54,746.41,746.47,28354
2026-06-30T17:55:00Z,746.46,746.5,746.4,746.45,27577
2026-06-30T17:56:00Z,746.45,746.52,746.43,746.48,25668
2026-06-30T17:57:00Z,746.47,746.54,746.44,746.51,45498
2026-06-30T17:58:00Z,746.5,746.53,746.42,746.46,32850
2026-06-30T17:59:00Z,746.46,746.51,746.45,746.49,17285
2026-06-30T18:00:00Z,746.49,746.57,746.4,746.46,43846
2026-06-30T18:01:00Z,746.46,746.55,746.38,746.53,32150
2026-06-30T18:02:00Z,746.53,746.77,746.53,746.75,38918
2026-06-30T18:03:00Z,746.74,746.81,746.7,746.72,58863
2026-06-30T18:04:00Z,746.72,746.86,746.59,746.66,65571
2026-06-30T18:05:00Z,746.67,746.73,746.52,746.54,39955
2026-06-30T18:06:00Z,746.55,746.6,746.32,746.38,56611
2026-06-30T18:07:00Z,746.39,746.74,746.38,746.71,46612
2026-06-30T18:08:00Z,746.71,746.77,746.62,746.75,39765
2026-06-30T18:09:00Z,746.74,746.77,746.62,746.66,61003
2026-06-30T18:10:00Z,746.66,746.78,746.64,746.74,62409
2026-06-30T18:11:00Z,746.75,746.75,746.65,746.72,36083
2026-06-30T18:12:00Z,746.72,746.73,746.6,746.64,27959
2026-06-30T18:13:00Z,746.64,746.8,746.58,746.79,36538
2026-06-30T18:14:00Z,746.78,746.83,746.73,746.77,26583
2026-06-30T18:15:00Z,746.77,746.85,746.74,746.76,43837
2026-06-30T18:16:00Z,746.77,746.86,746.76,746.79,20533
2026-06-30T18:17:00Z,746.78,746.8,746.68,746.77,51875
2026-06-30T18:18:00Z,746.76,746.85,746.7,746.85,30556
2026-06-30T18:19:00Z,746.86,746.97,746.81,746.95,55077
2026-06-30T18:20:00Z,746.94,747.04,746.93,746.94,64912
2026-06-30T18:21:00Z,746.94,747.08,746.9,747.08,49923
2026-06-30T18:22:00Z,747.08,747.08,746.95,746.95,57230
2026-06-30T18:23:00Z,746.95,747.02,746.94,746.99,37754
2026-06-30T18:24:00Z,746.99,746.99,746.85,746.87,123910
2026-06-30T18:25:00Z,746.86,746.92,746.83,746.88,32408
2026-06-30T18:26:00Z,746.89,746.91,746.76,746.81,48428
2026-06-30T18:27:00Z,746.8,746.8,746.7,746.73,36154
2026-06-30T18:28:00Z,746.72,746.84,746.71,746.77,35409
2026-06-30T18:29:00Z,746.78,746.81,746.73,746.8,28152
2026-06-30T18:30:00Z,746.77,746.82,746.6,746.66,73365
2026-06-30T18:31:00Z,746.65,746.71,746.61,746.65,43287
2026-06-30T18:32:00Z,746.65,746.8,746.65,746.65,65382
2026-06-30T18:33:00Z,746.64,746.67,746.56,746.66,33598
2026-06-30T18:34:00Z,746.66,746.74,746.61,746.69,48863
2026-06-30T18:35:00Z,746.7,746.81,746.68,746.78,47327
2026-06-30T18:36:00Z,746.79,746.85,746.73,746.74,43905
2026-06-30T18:37:00Z,746.74,746.8,746.66,746.8,29532
2026-06-30T18:38:00Z,746.79,746.79,746.71,746.74,30435
2026-06-30T18:39:00Z,746.73,746.76,746.69,746.73,56947
2026-06-30T18:40:00Z,746.73,746.92,746.72,746.91,43072
2026-06-30T18:41:00Z,746.89,746.95,746.88,746.95,82405
2026-06-30T18:42:00Z,746.95,746.95,746.83,746.94,35764
2026-06-30T18:43:00Z,746.95,747.05,746.92,747.05,59019
2026-06-30T18:44:00Z,747.04,747.06,746.95,746.98,52892
2026-06-30T18:45:00Z,746.97,747.02,746.88,746.92,43762
2026-06-30T18:46:00Z,746.93,746.94,746.86,746.87,39974
2026-06-30T18:47:00Z,746.87,747.02,746.86,746.99,30077
2026-06-30T18:48:00Z,747,747.26,747,747.25,67226
2026-06-30T18:49:00Z,747.25,747.35,747.17,747.33,61954
2026-06-30T18:50:00Z,747.32,747.43,747.27,747.43,97931
2026-06-30T18:51:00Z,747.43,747.44,747.24,747.29,56187
2026-06-30T18:52:00Z,747.29,747.32,747.22,747.25,62148
2026-06-30T18:53:00Z,747.25,747.32,747.24,747.32,43284
2026-06-30T18:54:00Z,747.31,747.31,747,747.13,56226
2026-06-30T18:55:00Z,747.13,747.23,747.09,747.19,52847
2026-06-30T18:56:00Z,747.19,747.33,747.17,747.29,56725
2026-06-30T18:57:00Z,747.28,747.33,747.2,747.23,52296
2026-06-30T18:58:00Z,747.25,747.28,747.16,747.22,63713
2026-06-30T18:59:00Z,747.22,747.24,747.09,747.13,91051
2026-06-30T19:00:00Z,747.13,747.22,747.11,747.17,88363
2026-06-30T19:01:00Z,747.16,747.37,747.16,747.33,39907
2026-06-30T19:02:00Z,747.32,747.4,747.29,747.32,59422
2026-06-30T19:03:00Z,747.32,747.35,747.22,747.25,51179
2026-06-30T19:04:00Z,747.25,747.29,747.2,747.25,51761
2026-06-30T19:05:00Z,747.23,747.27,747.19,747.19,68347
2026-06-30T19:06:00Z,747.2,747.25,747.13,747.18,43917
2026-06-30T19:07:00Z,747.19,747.25,747.14,747.25,63664
2026-06-30T19:08:00Z,747.25,747.56,747.23,747.53,90496
2026-06-30T19:09:00Z,747.55,747.6,747.47,747.5,66642
2026-06-30T19:10:00Z,747.5,747.51,747.32,747.47,95900
2026-06-30T19:11:00Z,747.47,747.72,747.44,747.6,98912
2026-06-30T19:12:00Z,747.59,747.68,747.57,747.59,64118
2026-06-30T19:13:00Z,747.61,747.75,747.61,747.73,79320
2026-06-30T19:14:00Z,747.7,747.78,747.65,747.72,75132
2026-06-30T19:15:00Z,747.72,747.75,747.61,747.68,62780
2026-06-30T19:16:00Z,747.67,747.76,747.65,747.75,90548
2026-06-30T19:17:00Z,747.74,747.93,747.74,747.87,156064
2026-06-30T19:18:00Z,747.86,748.02,747.79,747.81,134281
2026-06-30T19:19:00Z,747.8,747.86,747.6,747.62,139426
2026-06-30T19:20:00Z,747.64,747.73,747.63,747.73,200603
2026-06-30T19:21:00Z,747.7,747.8,747.53,747.54,149911
2026-06-30T19:22:00Z,747.53,747.74,747.47,747.7,81977
2026-06-30T19:23:00Z,747.72,747.79,747.71,747.75,67240
2026-06-30T19:24:00Z,747.75,747.77,747.59,747.63,60371
2026-06-30T19:25:00Z,747.62,747.7,747.56,747.64,83569
2026-06-30T19:26:00Z,747.64,747.66,747.5,747.58,150566
2026-06-30T19:27:00Z,747.58,747.66,747.51,747.62,71447
2026-06-30T19:28:00Z,747.62,747.63,747.4,747.43,201990
2026-06-30T19:29:00Z,747.42,747.47,747.3,747.42,113854
2026-06-30T19:30:00Z,747.43,747.49,747.29,747.29,114892
2026-06-30T19:31:00Z,747.32,747.39,747.21,747.3,141368
2026-06-30T19:32:00Z,747.3,747.46,747.29,747.34,165144
2026-06-30T19:33:00Z,747.34,747.39,747.32,747.33,98381
2026-06-30T19:34:00Z,747.33,747.36,747.13,747.14,88113
2026-06-30T19:35:00Z,747.15,747.2,747.02,747.02,89715
2026-06-30T19:36:00Z,747.01,747.01,746.8,746.92,140976
2026-06-30T19:37:00Z,746.9,746.93,746.76,746.79,91971
2026-06-30T19:38:00Z,746.79,746.97,746.75,746.81,107758
2026-06-30T19:39:00Z,746.83,746.98,746.73,746.93,79561
2026-06-30T19:40:00Z,746.92,747.07,746.83,746.85,190910
2026-06-30T19:41:00Z,746.85,746.96,746.83,746.9,95001
2026-06-30T19:42:00Z,746.89,747.03,746.87,746.93,117451
2026-06-30T19:43:00Z,746.95,746.98,746.81,746.89,148246
2026-06-30T19:44:00Z,746.89,747.14,746.87,747.13,90584
2026-06-30T19:45:00Z,747.14,747.35,746.83,746.84,215921
2026-06-30T19:46:00Z,746.84,747.03,746.81,747,148522
2026-06-30T19:47:00Z,747,747,746.84,746.91,127899
2026-06-30T19:48:00Z,746.91,746.99,746.86,746.96,125541
2026-06-30T19:49:00Z,746.96,747.05,746.88,746.91,172857
2026-06-30T19:50:00Z,746.9,746.94,746.67,746.72,270572
2026-06-30T19:51:00Z,746.71,746.98,746.69,746.93,309048
2026-06-30T19:52:00Z,746.93,747.08,746.85,746.93,224004
2026-06-30T19:53:00Z,746.91,747.36,746.84,747.31,185475
2026-06-30T19:54:00Z,747.3,747.49,747.27,747.44,354870
2026-06-30T19:55:00Z,747.45,747.81,747.36,747.46,588047
2026-06-30T19:56:00Z,747.46,747.64,747.43,747.62,525736
2026-06-30T19:57:00Z,747.62,747.85,747.61,747.76,813161
2026-06-30T19:58:00Z,747.76,747.86,747.16,747.21,1142607
2026-06-30T19:59:00Z,747.21,747.43,746.3,746.36,2642330
2026-07-01T13:30:00Z,744.96,745.16,743.79,744.5,605983
2026-07-01T13:31:00Z,744.48,744.49,743.48,743.95,218549
2026-07-01T13:32:00Z,743.99,744.54,743.51,743.75,260427
2026-07-01T13:33:00Z,743.75,743.84,743.02,743.02,208073
2026-07-01T13:34:00Z,743.03,743.22,742.5,742.63,163940
2026-07-01T13:35:00Z,742.63,743.04,742.37,742.61,159121
2026-07-01T13:36:00Z,742.61,742.97,742.48,742.7,128843
2026-07-01T13:37:00Z,742.75,743.41,742.68,742.91,179739
2026-07-01T13:38:00Z,742.96,743.14,742.59,743.11,181829
2026-07-01T13:39:00Z,743.11,743.41,742.95,743.07,150959
2026-07-01T13:40:00Z,743.12,743.57,742.78,743.35,198933
2026-07-01T13:41:00Z,743.38,743.75,743.13,743.37,139176
2026-07-01T13:42:00Z,743.38,743.67,743.08,743.58,171295
2026-07-01T13:43:00Z,743.57,743.72,743.31,743.47,151014
2026-07-01T13:44:00Z,743.47,743.53,743.1,743.22,127311
2026-07-01T13:45:00Z,743.2,743.7,742.86,743.69,171504
2026-07-01T13:46:00Z,743.69,744.02,743.61,743.72,141030
2026-07-01T13:47:00Z,743.68,743.89,743.5,743.72,114888
2026-07-01T13:48:00Z,743.72,744.12,743.69,743.77,135335
2026-07-01T13:49:00Z,743.76,743.89,743.53,743.69,134812
2026-07-01T13:50:00Z,743.69,744.27,743.61,744.2,88413
2026-07-01T13:51:00Z,744.2,744.52,744.11,744.39,102013
2026-07-01T13:52:00Z,744.38,744.69,744.25,744.63,146806
2026-07-01T13:53:00Z,744.64,744.92,744.61,744.76,287361
2026-07-01T13:54:00Z,744.76,744.91,744.61,744.75,153007
2026-07-01T13:55:00Z,744.74,744.96,744.59,744.76,334979
2026-07-01T13:56:00Z,744.75,744.83,744.49,744.66,159022
2026-07-01T13:57:00Z,744.68,744.78,744.48,744.75,79688
2026-07-01T13:58:00Z,744.76,745.16,744.71,745.03,110484
2026-07-01T13:59:00Z,745.02,745.34,744.88,745.34,87120
2026-07-01T14:00:00Z,745.34,745.63,745.23,745.47,105469
2026-07-01T14:01:00Z,745.47,745.53,745,745.25,86603
2026-07-01T14:02:00Z,745.25,745.45,745.05,745.18,82712
2026-07-01T14:03:00Z,745.17,745.49,745.09,745.47,61733
2026-07-01T14:04:00Z,745.48,745.57,745.36,745.41,67102
2026-07-01T14:05:00Z,745.42,745.9,745.33,745.8,72947
2026-07-01T14:06:00Z,745.81,746.06,745.79,746.03,83530
2026-07-01T14:07:00Z,746.03,746.23,745.94,746.17,84064
2026-07-01T14:08:00Z,746.16,746.31,746.13,746.18,90127
2026-07-01T14:09:00Z,746.18,746.2,745.98,746.1,71602
2026-07-01T14:10:00Z,746.09,746.43,746.02,746.37,95770
2026-07-01T14:11:00Z,746.37,746.7,746.34,746.67,129951
2026-07-01T14:12:00Z,746.66,746.8,746.55,746.6,164246
2026-07-01T14:13:00Z,746.6,746.89,746.44,746.79,120008
2026-07-01T14:14:00Z,746.79,746.88,746.55,746.61,71453
2026-07-01T14:15:00Z,746.65,746.8,746.51,746.51,77344
2026-07-01T14:16:00Z,746.51,746.72,746.35,746.55,84942
2026-07-01T14:17:00Z,746.51,746.61,746.37,746.61,74687
2026-07-01T14:18:00Z,746.6,746.65,746.4,746.47,56097
2026-07-01T14:19:00Z,746.47,746.83,746.39,746.75,50175
2026-07-01T14:20:00Z,746.74,746.81,746.63,746.7,53557
2026-07-01T14:21:00Z,746.71,746.99,746.67,746.92,155217
2026-07-01T14:22:00Z,746.93,746.98,746.73,746.77,82787
2026-07-01T14:23:00Z,746.79,746.94,746.76,746.89,87028
2026-07-01T14:24:00Z,746.86,746.92,746.77,746.81,45209
2026-07-01T14:25:00Z,746.81,746.87,746.67,746.77,49612
2026-07-01T14:26:00Z,746.77,747.02,746.77,746.83,58071
2026-07-01T14:27:00Z,746.83,747,746.7,746.96,61294
2026-07-01T14:28:00Z,746.98,747,746.74,746.81,53329
2026-07-01T14:29:00Z,746.82,746.91,746.77,746.82,53258
2026-07-01T14:30:00Z,746.82,746.9,746.27,746.35,107488
2026-07-01T14:31:00Z,746.34,746.48,746.2,746.4,67881
2026-07-01T14:32:00Z,746.41,746.55,746.1,746.29,78757
2026-07-01T14:33:00Z,746.28,746.35,746.09,746.15,54872
2026-07-01T14:34:00Z,746.14,746.43,746.02,746.31,67420
2026-07-01T14:35:00Z,746.29,746.31,746.04,746.12,54400
2026-07-01T14:36:00Z,746.12,746.41,746,746.39,95861
2026-07-01T14:37:00Z,746.4,746.75,746.4,746.74,141689
2026-07-01T14:38:00Z,746.73,746.93,746.47,746.78,101547
2026-07-01T14:39:00Z,746.78,746.92,746.73,746.92,53117
2026-07-01T14:40:00Z,746.89,746.98,746.77,746.91,78227
2026-07-01T14:41:00Z,746.9,746.9,746.47,746.5,60339
2026-07-01T14:42:00Z,746.49,746.65,746.47,746.59,28036
2026-07-01T14:43:00Z,746.56,746.92,746.56,746.84,48590
2026-07-01T14:44:00Z,746.83,747.11,746.63,746.64,51313
2026-07-01T14:45:00Z,746.61,746.64,745.94,745.95,108331
2026-07-01T14:46:00Z,745.98,746.15,745.69,746.12,125962
2026-07-01T14:47:00Z,746.13,746.48,745.99,746.23,63365
2026-07-01T14:48:00Z,746.22,746.27,746.03,746.19,68165
2026-07-01T14:49:00Z,746.19,746.5,746.19,746.46,67592
2026-07-01T14:50:00Z,746.49,746.81,746.41,746.81,117178
2026-07-01T14:51:00Z,746.81,747.07,746.72,746.94,77778
2026-07-01T14:52:00Z,746.93,746.93,746.67,746.69,63343
2026-07-01T14:53:00Z,746.71,746.91,746.67,746.9,37438
2026-07-01T14:54:00Z,746.88,746.9,746.72,746.86,43324
2026-07-01T14:55:00Z,746.88,746.92,746.72,746.78,46973
2026-07-01T14:56:00Z,746.79,746.9,746.66,746.77,46316
2026-07-01T14:57:00Z,746.76,746.85,746.67,746.67,59402
2026-07-01T14:58:00Z,746.68,746.74,746.4,746.43,57964
2026-07-01T14:59:00Z,746.42,746.97,746.38,746.96,56104
2026-07-01T15:00:00Z,746.99,747.18,746.9,746.97,84361
2026-07-01T15:01:00Z,746.96,747.28,746.94,747.28,64214
2026-07-01T15:02:00Z,747.28,747.41,747.18,747.38,61107
2026-07-01T15:03:00Z,747.37,747.58,747.34,747.54,83719
2026-07-01T15:04:00Z,747.55,747.92,747.55,747.78,161069
2026-07-01T15:05:00Z,747.79,748.06,747.67,747.96,168207
2026-07-01T15:06:00Z,747.96,747.97,747.84,747.9,125227
2026-07-01T15:07:00Z,747.92,748.07,747.82,747.82,87845
2026-07-01T15:08:00Z,747.81,747.82,747.52,747.57,94886
2026-07-01T15:09:00Z,747.58,747.67,747.39,747.66,58655
2026-07-01T15:10:00Z,747.67,747.82,747.5,747.81,57402
2026-07-01T15:11:00Z,747.79,747.81,747.47,747.67,44810
2026-07-01T15:12:00Z,747.67,747.97,747.62,747.95,88912
2026-07-01T15:13:00Z,747.94,748.03,747.9,747.97,56346
2026-07-01T15:14:00Z,747.97,748.09,747.85,748.07,52832
2026-07-01T15:15:00Z,748.09,748.28,748.09,748.21,88684
2026-07-01T15:16:00Z,748.2,748.2,748.03,748.09,42539
2026-07-01T15:17:00Z,748.09,748.4,748.09,748.39,86884
2026-07-01T15:18:00Z,748.38,748.4,748.27,748.37,92222
2026-07-01T15:19:00Z,748.37,748.64,748.34,748.48,89555
2026-07-01T15:20:00Z,748.48,748.94,748.48,748.77,114601
2026-07-01T15:21:00Z,748.76,748.93,748.73,748.77,60451
2026-07-01T15:22:00Z,748.79,749.04,748.74,748.98,51778
2026-07-01T15:23:00Z,748.98,749.05,748.92,749.01,118784
2026-07-01T15:24:00Z,749,749.02,748.82,748.89,80234
2026-07-01T15:25:00Z,748.87,748.98,748.81,748.94,96131
2026-07-01T15:26:00Z,748.94,748.99,748.84,748.91,141390
2026-07-01T15:27:00Z,748.9,749.04,748.88,749,126523
2026-07-01T15:28:00Z,749,749.32,748.98,749.21,71793
2026-07-01T15:29:00Z,749.24,749.32,749.15,749.29,96077
2026-07-01T15:30:00Z,749.28,749.37,749.03,749.06,84363
2026-07-01T15:31:00Z,749.06,749.26,748.99,749.21,44464
2026-07-01T15:32:00Z,749.2,749.24,748.95,748.97,64447
2026-07-01T15:33:00Z,748.98,749.02,748.77,748.84,45716
2026-07-01T15:34:00Z,748.84,748.91,748.64,748.66,46601
2026-07-01T15:35:00Z,748.65,748.88,748.57,748.61,47967
2026-07-01T15:36:00Z,748.62,748.62,748.34,748.57,98817
2026-07-01T15:37:00Z,748.56,748.78,748.48,748.51,75214
2026-07-01T15:38:00Z,748.5,748.72,748.48,748.55,53989
2026-07-01T15:39:00Z,748.55,748.73,748.53,748.63,37139
2026-07-01T15:40:00Z,748.66,748.72,748.51,748.61,42770
2026-07-01T15:41:00Z,748.61,748.8,748.5,748.78,39371
2026-07-01T15:42:00Z,748.78,748.91,748.78,748.85,46108
2026-07-01T15:43:00Z,748.85,748.86,748.61,748.67,61645
2026-07-01T15:44:00Z,748.68,748.84,748.67,748.81,29379
2026-07-01T15:45:00Z,748.78,748.91,748.74,748.84,32386
2026-07-01T15:46:00Z,748.81,748.84,748.71,748.76,17029
2026-07-01T15:47:00Z,748.75,748.81,748.66,748.7,34392
2026-07-01T15:48:00Z,748.69,748.88,748.64,748.73,50347
2026-07-01T15:49:00Z,748.71,748.72,748.36,748.46,47171
2026-07-01T15:50:00Z,748.47,748.62,748.43,748.47,29212
2026-07-01T15:51:00Z,748.47,748.55,748.35,748.47,28327
2026-07-01T15:52:00Z,748.48,748.59,748.42,748.53,26235
2026-07-01T15:53:00Z,748.51,748.84,748.5,748.77,46295
2026-07-01T15:54:00Z,748.75,748.76,748.5,748.52,34176
2026-07-01T15:55:00Z,748.52,748.6,748.4,748.41,17331
2026-07-01T15:56:00Z,748.41,748.55,748.36,748.54,25208
2026-07-01T15:57:00Z,748.53,748.68,748.45,748.64,24271
2026-07-01T15:58:00Z,748.63,748.87,748.62,748.73,46219
2026-07-01T15:59:00Z,748.74,748.88,748.71,748.79,21336
2026-07-01T16:00:00Z,748.81,748.86,748.69,748.86,38941
2026-07-01T16:01:00Z,748.85,748.91,748.76,748.81,33986
2026-07-01T16:02:00Z,748.8,749.1,748.74,749.05,49613
2026-07-01T16:03:00Z,749.03,749.14,748.93,748.95,54025
2026-07-01T16:04:00Z,748.97,749.03,748.74,748.81,49500
2026-07-01T16:05:00Z,748.8,748.86,748.67,748.85,31148
2026-07-01T16:06:00Z,748.85,749.04,748.84,748.95,22538
2026-07-01T16:07:00Z,748.96,749.09,748.95,749,11870
2026-07-01T16:08:00Z,748.98,749.09,748.91,749,19639
2026-07-01T16:09:00Z,748.96,749.04,748.88,748.88,19189
2026-07-01T16:10:00Z,748.88,748.93,748.73,748.88,37896
2026-07-01T16:11:00Z,748.89,749.03,748.85,749.01,23603
2026-07-01T16:12:00Z,749.03,749.1,749,749.08,22858
2026-07-01T16:13:00Z,749.07,749.1,748.96,749.06,27997
2026-07-01T16:14:00Z,749.07,749.14,748.98,749.09,37446
2026-07-01T16:15:00Z,749.08,749.17,748.99,748.99,40797
2026-07-01T16:16:00Z,749,749.08,748.89,749.06,30314
2026-07-01T16:17:00Z,749.05,749.12,748.97,749,23951
2026-07-01T16:18:00Z,748.98,749.01,748.86,748.97,32809
2026-07-01T16:19:00Z,748.97,749.12,748.9,749.08,32179
2026-07-01T16:20:00Z,749.08,749.12,749.01,749.04,39580
2026-07-01T16:21:00Z,749.04,749.11,749,749.02,21745
2026-07-01T16:22:00Z,749.02,749.2,748.98,749.16,34706
2026-07-01T16:23:00Z,749.17,749.43,749.15,749.4,57139
2026-07-01T16:24:00Z,749.41,749.44,749.23,749.24,56549
2026-07-01T16:25:00Z,749.25,749.36,749.17,749.17,37451
2026-07-01T16:26:00Z,749.18,749.3,749.18,749.25,27595
2026-07-01T16:27:00Z,749.25,749.26,749.14,749.22,37441
2026-07-01T16:28:00Z,749.22,749.23,749.05,749.07,51940
2026-07-01T16:29:00Z,749.07,749.12,748.97,748.97,24247
2026-07-01T16:30:00Z,748.98,749.21,748.97,749.07,28256
2026-07-01T16:31:00Z,749.08,749.2,749.04,749.15,20852
2026-07-01T16:32:00Z,749.18,749.19,749.01,749.1,25366
2026-07-01T16:33:00Z,749.08,749.13,749.04,749.1,18261
2026-07-01T16:34:00Z,749.09,749.09,748.99,749.04,25399
2026-07-01T16:35:00Z,749.02,749.03,748.83,748.87,23600
2026-07-01T16:36:00Z,748.86,748.88,748.79,748.84,34149
2026-07-01T16:37:00Z,748.83,748.95,748.79,748.89,48675
2026-07-01T16:38:00Z,748.88,748.88,748.75,748.78,77490
2026-07-01T16:39:00Z,748.77,748.82,748.52,748.56,39982
2026-07-01T16:40:00Z,748.54,748.68,748.45,748.5,102176
2026-07-01T16:41:00Z,748.51,748.55,748.29,748.39,48647
